Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83985;12/06/2003;0000;;17;;4.3;1.6;13.38;91.5;3.1;
83985;12/06/2003;1200;0;;9.3;;;;;;
83985;13/06/2003;0000;;17;;1.1;1.2;14.02;92.5;3.8;
83985;13/06/2003;1200;4.8;;13.1;;;;;;
83985;14/06/2003;0000;;16.4;;5.3;1.3;12.86;90.75;2.5;
83985;14/06/2003;1200;0;;10.1;;;;;;
83985;15/06/2003;0000;;26.2;;2.9;1.7;18.26;89.25;2.133333;
83985;15/06/2003;1200;0;;13.1;;;;;;
83985;16/06/2003;0000;;18.8;;1;2;15.06;93.25;1.466667;
83985;16/06/2003;1200;1.6;;11.3;;;;;;
83985;17/06/2003;0000;;16;;0.5;0.8;13.9;95.25;1.466667;
83985;17/06/2003;1200;0;;12.1;;;;;;
83985;18/06/2003;0000;;17.6;;1.2;0.6;14.98;99;5.766667;
83985;18/06/2003;1200;0;;12.7;;;;;;
83985;19/06/2003;0000;;17;;0;1.1;15.66;99.5;3.166667;
83985;19/06/2003;1200;65.2;;14.7;;;;;;
83985;20/06/2003;0000;;17.6;;2.7;0.3;14.7;95.25;1.9;
83985;20/06/2003;1200;0.6;;13.7;;;;;;
83985;21/06/2003;0000;;18;;0.3;1;13.34;91.5;2.533333;
83985;21/06/2003;1200;0;;11.3;;;;;;
83985;22/06/2003;0000;;18.2;;9.3;1;12.4;89.5;1.1;
83985;22/06/2003;1200;0.4;;6.4;;;;;;
83985;23/06/2003;0000;;23.4;;3.9;1.6;17.7;86.25;2.4;
83985;23/06/2003;1200;0;;13.1;;;;;;
83985;24/06/2003;0000;;18.6;;0.5;1.6;15.46;85.25;0.733333;
83985;24/06/2003;1200;0;;14.5;;;;;;
83985;25/06/2003;0000;;19.6;;1.6;1.8;15.94;91;2.133333;
83985;25/06/2003;1200;0;;14.3;;;;;;
83985;26/06/2003;0000;;15.4;;0;2;14.9;99.5;2.466667;
83985;26/06/2003;1200;0.4;;14.3;;;;;;
83985;27/06/2003;0000;;17.2;;0;0.1;15.94;99.75;2.466667;
83985;27/06/2003;1200;5.4;;14.9;;;;;;
83985;28/06/2003;0000;;20;;2.2;0.3;16.54;88.25;2.8;
83985;28/06/2003;1200;2;;15.3;;;;;;
83985;29/06/2003;0000;;15.8;;1.6;1.9;13.34;93.25;2.533333;
83985;29/06/2003;1200;0;;12.3;;;;;;
83985;30/06/2003;0000;;19.6;;7;1;14.42;87.5;2.633333;
83985;30/06/2003;1200;0;;9.7;;;;;;
83985;01/07/2003;0000;;24.4;;1.2;1.5;15.9;87;2.2;
83985;01/07/2003;1200;0;;9.3;;;;;;
83985;02/07/2003;0000;;16.6;;8.4;2.5;11.62;86.75;1.7;
83985;02/07/2003;1200;0;;8.7;;;;;;
83985;03/07/2003;0000;;21;;4;1.5;14.98;89.25;;
83985;03/07/2003;1200;0;;11.1;;;;;;
83985;04/07/2003;0000;;24;;6.3;1;17.18;87.75;0.733333;
83985;04/07/2003;1200;0;;12.7;;;;;;
83985;05/07/2003;0000;;17.6;;0;1.6;13.62;92.5;3.2;
83985;05/07/2003;1200;2.6;;12.5;;;;;;
83985;06/07/2003;0000;;16.8;;5.6;0.8;12.1;90.75;0.933333;
83985;06/07/2003;1200;4.2;;9.9;;;;;;
83985;07/07/2003;0000;;15.8;;3.8;0.8;11.4;91;0.533333;
83985;07/07/2003;1200;0;;7.2;;;;;;
83985;08/07/2003;0000;;16.4;;0.4;1;13.62;97.25;1.733333;
83985;08/07/2003;1200;0;;7.9;;;;;;
83985;09/07/2003;0000;;16.4;;9.7;1.6;7.72;63;7.566667;
83985;09/07/2003;1200;14.4;;5.2;;;;;;
83985;10/07/2003;0000;;14.4;;8.7;3.8;7.76;58.25;3.233333;
83985;10/07/2003;1200;0;;2;;;;;;
83985;11/07/2003;0000;;11.4;;9.6;3.6;6.04;;4.033333;
83985;11/07/2003;1200;0;;4.2;;;;;;
83985;12/07/2003;0000;;12;;7.1;2.4;6.72;82.75;2.466667;
83985;12/07/2003;1200;0;;3.2;;;;;;
83985;13/07/2003;0000;;16;;7.1;1.7;8.64;91.5;2.033333;
83985;13/07/2003;1200;0;;2.2;;;;;;
83985;14/07/2003;0000;;19;;7.1;1;13.98;89.25;4.933333;
83985;14/07/2003;1200;0;;7.5;;;;;;
83985;15/07/2003;0000;;16.4;;0;2.1;15.18;92.75;3.233333;
83985;15/07/2003;1200;0;;14.5;;;;;;
83985;16/07/2003;0000;;14.8;;10.1;1.4;9.28;65.75;4.333333;
83985;16/07/2003;1200;18.2;;7;;;;;;
83985;17/07/2003;0000;;15.4;;10;3;8;75;0.933333;
83985;17/07/2003;1200;0;;3.2;;;;;;
83985;18/07/2003;0000;;16.6;;2.1;2.5;11.88;87;1.6;
83985;18/07/2003;1200;0;;6.4;;;;;;
83985;19/07/2003;0000;;24;;8;1.5;17.58;88.5;1.9;
83985;19/07/2003;1200;0;;13.3;;;;;;
83985;20/07/2003;0000;;29.4;;9.7;2;22.26;59.75;5.733333;
83985;20/07/2003;1200;0;;13.5;;;;;;
83985;21/07/2003;0000;;24.8;;5.1;6.6;13.54;;2.833333;
83985;21/07/2003;1200;0;;10.1;;;;;;
83985;22/07/2003;0000;;15.4;;4.5;3;11.04;;2.266667;
83985;22/07/2003;1200;0;;4.4;;;;;;
83985;23/07/2003;0000;;14.6;;0;1.4;12.98;97.75;3.333333;
83985;23/07/2003;1200;5;;12.1;;;;;;
83985;24/07/2003;0000;;13;;0;0.4;11.62;93.75;2.466667;
83985;24/07/2003;1200;3.2;;10.5;;;;;;
83985;25/07/2003;0000;;12.6;;0;0.8;11.42;96.25;2.1;
83985;25/07/2003;1200;26.4;;10.9;;;;;;
83985;26/07/2003;0000;;17.4;;3.4;0.5;13.98;87;3.633333;
83985;26/07/2003;1200;16.4;;11.5;;;;;;
83985;27/07/2003;0000;;17.8;;0.1;3.3;15.78;87.25;3.966667;
83985;27/07/2003;1200;0;;14.3;;;;;;
83985;28/07/2003;0000;;20;;2;2;16.22;91.5;3.133333;
83985;28/07/2003;1200;0;;13.9;;;;;;
83985;29/07/2003;0000;;22;;;;;;;
83985;30/07/2003;0000;;;;;;;;1.4;
83985;31/07/2003;0000;;17;;10.5;3.8;11.42;82;1.5;
83985;31/07/2003;1200;0;;8.5;;;;;;
83985;01/08/2003;0000;;17.4;;7.1;1.8;11.44;87.5;2.366667;
83985;01/08/2003;1200;0;;4.4;;;;;;
83985;02/08/2003;0000;;19.6;;5.6;2.2;14.86;98;2.966667;
83985;02/08/2003;1200;0;;11.7;;;;;;
83985;03/08/2003;0000;;16;;0;1;14.54;97.75;2.166667;
83985;03/08/2003;1200;0;;12.7;;;;;;
83985;04/08/2003;0000;;19.2;;0;0.4;16.46;97.5;1.966667;
83985;04/08/2003;1200;0;;15.1;;;;;;
83985;05/08/2003;0000;;20;;0;0.4;16.98;83.75;4.833333;
83985;05/08/2003;1200;0;;15.7;;;;;;
83985;06/08/2003;0000;;17;;9.7;2.5;12.66;51;10.166667;
83985;06/08/2003;1200;1.2;;9.9;;;;;;
83985;07/08/2003;0000;;18;;10.3;5;12.3;57.75;5.866667;
83985;07/08/2003;1200;0;;9.5;;;;;;
83985;08/08/2003;0000;;20.8;;6.3;4.5;11.98;70.5;5.5;
83985;08/08/2003;1200;0;;8.5;;;;;;
83985;09/08/2003;0000;;12.4;;6.9;2.8;9.4;79.75;4.4;
83985;09/08/2003;1200;6;;5.8;;;;;;
83985;10/08/2003;0000;;13;;5.3;3;9.02;91.25;8.4;
83985;10/08/2003;1200;0;;7.7;;;;;;
83985;11/08/2003;0000;;16.4;;8.2;1.2;10.2;86;2.1;
83985;11/08/2003;1200;0;;5.4;;;;;;
83985;12/08/2003;0000;;18.4;;9;1.4;11.4;88;2.866667;
83985;12/08/2003;1200;0;;6.2;;;;;;
83985;13/08/2003;0000;;20;;6.7;3.2;13.98;92.5;2.166667;
83985;13/08/2003;1200;0;;9.9;;;;;;
83985;14/08/2003;0000;;16.6;;4.4;1.8;12.86;93;4.533333;
83985;14/08/2003;1200;0;;10.1;;;;;;
83985;15/08/2003;0000;;17;;3.5;2;12.14;81.75;3.166667;
83985;15/08/2003;1200;0;;10.3;;;;;;
83985;16/08/2003;0000;;13.6;;5.4;2.6;9.96;80.25;4.866667;
83985;16/08/2003;1200;0;;7.2;;;;;;
83985;17/08/2003;0000;;16.4;;10.4;3.2;9.68;79;2.933333;
83985;17/08/2003;1200;0;;5.4;;;;;;
83985;18/08/2003;0000;;23.6;;8.4;2.9;12.96;78.75;1.933333;
83985;18/08/2003;1200;0;;4.8;;;;;;
83985;19/08/2003;0000;;28;;9;5;16.02;79.75;1.666667;
83985;19/08/2003;1200;0;;9.1;;;;;;
83985;20/08/2003;0000;;29.2;;9.9;3;16.82;74.75;1.5;
83985;20/08/2003;1200;0;;7.3;;;;;;
83985;21/08/2003;0000;;32.4;;8.7;2.9;23.02;51.5;3.3;
83985;21/08/2003;1200;0;;15.1;;;;;;
83985;22/08/2003;0000;;24.8;;0;12.6;15.1;89.5;4.433333;
83985;22/08/2003;1200;0;;12.1;;;;;;
83985;23/08/2003;0000;;14.6;;0;1.2;13.18;100;2.666667;
83985;23/08/2003;1200;29.2;;12.1;;;;;;
83985;24/08/2003;0000;;12.8;;0;0.1;10.82;86.25;5.533333;
83985;24/08/2003;1200;51.6;;10.1;;;;;;
83985;25/08/2003;0000;;12.8;;5.9;1.9;8.4;74.75;5.966667;
83985;25/08/2003;1200;2.6;;6.2;;;;;;
83985;26/08/2003;0000;;12.8;;6.7;2.7;6.4;82.25;2.5;
83985;26/08/2003;1200;0;;0.4;;;;;;
83985;27/08/2003;0000;;13.4;;8.6;2.3;7.88;78.75;2.033333;
83985;27/08/2003;1200;0;;3;;;;;;
83985;28/08/2003;0000;;14.4;;3.8;2.5;10.68;85;4.666667;
83985;28/08/2003;1200;1.8;;6;;;;;;
83985;29/08/2003;0000;;15.4;;10.6;2.2;10.16;84.5;3.266667;
83985;29/08/2003;1200;1;;6.6;;;;;;
83985;30/08/2003;0000;;16.2;;6.5;2.4;10.64;86.75;1.833333;
83985;30/08/2003;1200;0;;7.2;;;;;;
83985;31/08/2003;0000;;17;;7.9;2.4;11.38;87.5;2;
83985;31/08/2003;1200;0;;8.3;;;;;;
83985;01/09/2003;0000;;17;;9.2;1.8;11.28;87.25;2.166667;
83985;01/09/2003;1200;0;;6.2;;;;;;
83985;02/09/2003;0000;;18;;10.4;1.6;12.78;88.75;3.133333;
83985;02/09/2003;1200;0;;8.9;;;;;;
83985;03/09/2003;0000;;20.4;;9.3;1.7;15.14;86;5.666667;
83985;03/09/2003;1200;0;;11.3;;;;;;
83985;04/09/2003;0000;;22.6;;8.8;3.8;16.46;86.25;3.166667;
83985;04/09/2003;1200;0;;13.1;;;;;;
83985;05/09/2003;0000;;27;;1.2;2.4;18.5;87;1.333333;
83985;05/09/2003;1200;0;;12.9;;;;;;
83985;06/09/2003;0000;;34.8;;9.9;3.1;23.14;69;3;
83985;06/09/2003;1200;0;;14.1;;;;;;
83985;07/09/2003;0000;;29.4;;2.6;7.9;20.3;90;2.133333;
83985;07/09/2003;1200;0;;16.7;;;;;;
83985;08/09/2003;0000;;21;;0;1.5;15.62;93.75;3.833333;
83985;08/09/2003;1200;5.8;;13.7;;;;;;
83985;09/09/2003;0000;;14.4;;0.8;1.2;11.3;81.25;6.833333;
83985;09/09/2003;1200;8.6;;10.3;;;;;;
83985;10/09/2003;0000;;14.2;;9.1;3.6;9.58;76;5.7;
83985;10/09/2003;1200;0;;7.3;;;;;;
83985;11/09/2003;0000;;17.4;;10.7;4.6;10.84;64;1.933333;
83985;11/09/2003;1200;0;;5.2;;;;;;
83985;12/09/2003;0000;;22.2;;10.4;4.1;12.92;66.75;1.566667;
83985;12/09/2003;1200;0;;4.8;;;;;;
83985;13/09/2003;0000;;14;;10.2;4;10.1;75.25;5.966667;
83985;13/09/2003;1200;0;;8.5;;;;;;
83985;14/09/2003;0000;;13.4;;9.2;5.1;8.94;73;2.466667;
83985;14/09/2003;1200;0;;7.5;;;;;;
83985;15/09/2003;0000;;14.2;;3.5;3.2;10.16;84;2.666667;
83985;15/09/2003;1200;0;;3.6;;;;;;
83985;16/09/2003;0000;;15.2;;9.9;3;10.5;78.5;4.066667;
83985;16/09/2003;1200;0;;8.5;;;;;;
83985;17/09/2003;0000;;17;;5.5;3.8;11.16;86.5;2.866667;
83985;17/09/2003;1200;0;;6.4;;;;;;
83985;18/09/2003;0000;;18.4;;9.3;1.9;12.64;79.75;3.666667;
83985;18/09/2003;1200;0;;6.6;;;;;;
83985;19/09/2003;0000;;27.6;;3;4.5;18.02;88;2.3;
83985;19/09/2003;1200;0;;12.1;;;;;;
83985;20/09/2003;0000;;19.2;;11;3.6;13.18;78.5;1.766667;
83985;20/09/2003;1200;11.8;;10.1;;;;;;
83985;21/09/2003;0000;;20;;4.8;3;14.74;86.25;5.933333;
83985;21/09/2003;1200;0;;7.3;;;;;;
83985;22/09/2003;0000;;18.6;;0;3.5;17.82;97;6.433333;
83985;22/09/2003;1200;21.6;;16.1;;;;;;
83985;23/09/2003;0000;;20;;0;1.9;17.82;98;4.9;
83985;23/09/2003;1200;41.6;;17.1;;;;;;
83985;24/09/2003;0000;;19;;3.5;0.6;15.58;92;4.466667;
83985;24/09/2003;1200;21.4;;14.3;;;;;;
83985;25/09/2003;0000;;18.4;;8;1.8;14.46;86.25;3.7;
83985;25/09/2003;1200;0.3;;10.1;;;;;;
83985;26/09/2003;0000;;16.8;;0;3.7;15.46;96.75;4.366667;
83985;26/09/2003;1200;0;;14.1;;;;;;
83985;27/09/2003;0000;;20.4;;3.4;0.7;16.94;95.75;3.2;
83985;27/09/2003;1200;3.6;;14.5;;;;;;
83985;28/09/2003;0000;;17;;0;1.3;13.34;83.75;4;
83985;28/09/2003;1200;0;;11.9;;;;;;
83985;29/09/2003;0000;;18;;5.5;2.8;13.34;80.75;3.566667;
83985;29/09/2003;1200;0.8;;8.7;;;;;;
83985;30/09/2003;0000;;19.6;;10.4;3.4;14.94;78;4.033333;
83985;30/09/2003;1200;0;;8.3;;;;;;
83985;01/10/2003;0000;;23.8;;6.5;5.4;18.62;87;4.966667;
83985;01/10/2003;1200;0;;14.5;;;;;;
83985;02/10/2003;0000;;21.2;;0;3;17.66;96;2.9;
83985;02/10/2003;1200;1.8;;15.9;;;;;;
83985;03/10/2003;0000;;18.6;;0;1.2;16.98;93.25;1.666667;
83985;03/10/2003;1200;0;;15.1;;;;;;
83985;04/10/2003;0000;;22;;0.9;1.2;18.66;93;1.633333;
83985;04/10/2003;1200;1.6;;17.1;;;;;;
83985;05/10/2003;0000;;23;;0.3;1;19.16;94.25;1.4;
83985;05/10/2003;1200;6.4;;18;;;;;;
83985;06/10/2003;0000;;22;;4.7;0.5;17.54;86.25;4.2;
83985;06/10/2003;1200;0.2;;15.9;;;;;;
83985;07/10/2003;0000;;21;;8.9;3.6;18.02;81;6.233333;
83985;07/10/2003;1200;0;;15.1;;;;;;
83985;08/10/2003;0000;;30.4;;5.2;4.8;21.08;85;4.9;
83985;08/10/2003;1200;0;;18;;;;;;
83985;09/10/2003;0000;;21.8;;6.3;2.6;17.14;;2.2;
83985;09/10/2003;1200;7.6;;15.5;;;;;;
83985;10/10/2003;0000;;15.6;;6.6;5;12.5;67;6.466667;
83985;10/10/2003;1200;0;;10.9;;;;;;
83985;11/10/2003;0000;;15.6;;11.5;6;11.02;68;3.6;
83985;11/10/2003;1200;0;;7.7;;;;;;
83985;12/10/2003;0000;;16.4;;11.1;3.6;10.84;76.25;2.766667;
83985;12/10/2003;1200;0;;5.6;;;;;;
83985;13/10/2003;0000;;18.8;;11.3;3.5;13.16;78.75;2.566667;
83985;13/10/2003;1200;0;;6.2;;;;;;
83985;14/10/2003;0000;;21.6;;11.3;4;16.54;78.5;3.9;
83985;14/10/2003;1200;0;;8.7;;;;;;
83985;15/10/2003;0000;;22.8;;10.6;5;18.14;76;6.066667;
83985;15/10/2003;1200;0;;14.7;;;;;;
83985;16/10/2003;0000;;26.2;;10.2;5;19.86;80.75;5.266667;
83985;16/10/2003;1200;0;;16.9;;;;;;
83985;17/10/2003;0000;;30;;10.1;4.1;21.02;84.75;2.933333;
83985;17/10/2003;1200;0;;14.9;;;;;;
83985;18/10/2003;0000;;35.2;;10.1;4.3;23.94;68;4.4;
83985;18/10/2003;1200;0;;17.1;;;;;;
83985;19/10/2003;0000;;24.8;;3.3;6.8;18.02;78;4.733333;
83985;19/10/2003;1200;6.8;;15.5;;;;;;
83985;20/10/2003;0000;;19;;2.5;4.4;15.98;78.5;2.733333;
83985;20/10/2003;1200;0;;12.7;;;;;;
83985;21/10/2003;0000;;25;;9.1;2.2;18.58;73;3.7;
83985;21/10/2003;1200;0;;15.3;;;;;;
83985;22/10/2003;0000;;23.2;;12.2;4.4;17.02;60.25;2.166667;
83985;22/10/2003;1200;0;;11.9;;;;;;
83985;23/10/2003;0000;;27.6;;12.2;6.4;20.22;59.25;3.333333;
83985;23/10/2003;1200;0;;12.9;;;;;;
83985;24/10/2003;0000;;30.8;;11;8.2;22.9;68.25;3.566667;
83985;24/10/2003;1200;0;;15.5;;;;;;
83985;25/10/2003;0000;;23.4;;0;5.6;20.8;92.75;4.433333;
83985;25/10/2003;1200;13.4;;19.8;;;;;;
83985;26/10/2003;0000;;26.2;;5.1;1.5;19.96;76;6.166667;
83985;26/10/2003;1200;8.4;;17.2;;;;;;
83985;27/10/2003;0000;;19.4;;11.7;5.5;14.82;74.75;2.633333;
83985;27/10/2003;1200;2;;11.1;;;;;;
83985;28/10/2003;0000;;21.8;;10.5;4.8;18.14;65;4.366667;
83985;28/10/2003;1200;0;;13.7;;;;;;
83985;29/10/2003;0000;;22.6;;5;5.2;20.28;85.75;5.466667;
83985;29/10/2003;1200;0;;17.2;;;;;;
83985;30/10/2003;0000;;27.6;;10.5;3.8;23.04;81;5.033333;
83985;30/10/2003;1200;0;;20.4;;;;;;
83985;31/10/2003;0000;;22.6;;0.5;4.3;18.14;94;4.1;
83985;31/10/2003;1200;0;;15.3;;;;;;
83985;01/11/2003;0000;;17.6;;9.8;2.5;13.94;71.75;5.666667;
83985;01/11/2003;1200;9.6;;12.1;;;;;;
83985;02/11/2003;0000;;19.4;;12.2;5.8;13.66;77.25;3.066667;
83985;02/11/2003;1200;0;;9.1;;;;;;
83985;03/11/2003;0000;;21.4;;11.3;4;14.74;76.25;2.366667;
83985;03/11/2003;1200;0;;7.3;;;;;;
83985;04/11/2003;0000;;21.2;;10.8;4.6;16.86;67.25;2.8;
83985;04/11/2003;1200;0;;11.1;;;;;;
83985;05/11/2003;0000;;21.6;;2.2;8.6;18.98;76;4.233333;
83985;05/11/2003;1200;0;;16.3;;;;;;
83985;06/11/2003;0000;;21.8;;2.3;6.6;19.4;81.5;5.166667;
83985;06/11/2003;1200;0;;17.6;;;;;;
83985;07/11/2003;0000;;25;;10.5;4.4;20.44;79.5;5.6;
83985;07/11/2003;1200;0;;17.6;;;;;;
83985;08/11/2003;0000;;26.2;;9.6;5.2;21.48;83.75;4.933333;
83985;08/11/2003;1200;0;;18;;;;;;
83985;09/11/2003;0000;;27.8;;5;4.5;21.8;78.75;2.133333;
83985;09/11/2003;1200;0;;18.2;;;;;;
83985;10/11/2003;0000;;25.2;;10.7;3;21.26;80;3.833333;
83985;10/11/2003;1200;0;;16.7;;;;;;
83985;11/11/2003;0000;;27;;3.3;5.5;23.16;84.25;5.3;
83985;11/11/2003;1200;0;;20.2;;;;;;
83985;12/11/2003;0000;;23.6;;0;2.4;20.28;90.75;4.1;
83985;12/11/2003;1200;7.6;;18.6;;;;;;
83985;13/11/2003;0000;;20.4;;9;2.6;16.54;75;7.6;
83985;13/11/2003;1200;9.8;;14.5;;;;;;
83985;14/11/2003;0000;;21.2;;12.6;4.1;16.42;68.75;2.633333;
83985;14/11/2003;1200;2.2;;10.7;;;;;;
83985;15/11/2003;0000;;26;;7.5;5.1;20.1;79.5;4.2;
83985;15/11/2003;1200;0;;11.7;;;;;;
83985;16/11/2003;0000;;22.6;;0;3.9;20.52;93.75;2.333333;
83985;16/11/2003;1200;17.4;;19.8;;;;;;
83985;17/11/2003;0000;;26.6;;8.4;1.3;22.24;89;3.4;
83985;17/11/2003;1200;2;;18.4;;;;;;
83985;18/11/2003;0000;;27;;9.7;2.8;20.8;70.25;6.533333;
83985;18/11/2003;1200;1.4;;18;;;;;;
83985;19/11/2003;0000;;25.2;;5.2;5;19.9;73.5;6.533333;
83985;19/11/2003;1200;0.6;;16.5;;;;;;
83985;20/11/2003;0000;;22.4;;12.4;5.8;15.34;69.5;4.666667;
83985;20/11/2003;1200;0.2;;12.7;;;;;;
83985;21/11/2003;0000;;23.6;;12.4;6;17.7;69.5;5.2;
83985;21/11/2003;1200;0;;8.5;;;;;;
83985;22/11/2003;0000;;30.4;;12.3;6;23.34;72.25;3.933333;
83985;22/11/2003;1200;0;;15.5;;;;;;
83985;23/11/2003;0000;;33;;10.6;5.6;25.28;77.25;2.866667;
83985;23/11/2003;1200;0;;18.4;;;;;;
83985;24/11/2003;0000;;24.6;;0;5;20.28;78;2.133333;
83985;24/11/2003;1200;14.2;;19;;;;;;
83985;25/11/2003;0000;;23.8;;0.6;3.8;21.28;85.75;3.8;
83985;25/11/2003;1200;0;;18.8;;;;;;
83985;26/11/2003;0000;;28.2;;9.8;2.4;23.56;84.25;4.1;
83985;26/11/2003;1200;0;;19.4;;;;;;
83985;27/11/2003;0000;;25.8;;10.6;3.2;21.28;88;5.466667;
83985;27/11/2003;1200;22;;19.4;;;;;;
83985;28/11/2003;0000;;27.8;;10.2;4;22.4;82;2.166667;
83985;28/11/2003;1200;0;;17.2;;;;;;
83985;29/11/2003;0000;;29.8;;12.5;3.8;22.46;80.5;2.233333;
83985;29/11/2003;1200;17.8;;17.1;;;;;;
83985;30/11/2003;0000;;27.2;;4.9;4.2;22.04;84;5.933333;
83985;30/11/2003;1200;0;;19.6;;;;;;
83985;01/12/2003;0000;;23.8;;6.2;3.8;20.2;89;4.6;
83985;01/12/2003;1200;7.4;;18.6;;;;;;
83985;02/12/2003;0000;;26.4;;8.1;2.4;20.14;85.25;1.7;
83985;02/12/2003;1200;0;;14.7;;;;;;
83985;03/12/2003;0000;;29.4;;7.2;3.4;21.4;78.75;1.633333;
83985;03/12/2003;1200;0;;17.2;;;;;;
83985;04/12/2003;0000;;25.6;;8.3;5;22.76;80;7.4;
83985;04/12/2003;1200;0;;18.8;;;;;;
83985;05/12/2003;0000;;27.2;;11.4;5;20.2;62.25;8.166667;
83985;05/12/2003;1200;11.2;;17.4;;;;;;
83985;06/12/2003;0000;;25.6;;13;9.5;19.5;51.5;4.5;
83985;06/12/2003;1200;0;;12.7;;;;;;
83985;07/12/2003;0000;;28.2;;9.8;8.5;20.42;67.75;3.5;
83985;07/12/2003;1200;0;;13.5;;;;;;
83985;08/12/2003;0000;;26.6;;6.6;6.8;21.8;81;6.3;
83985;08/12/2003;1200;0;;18.6;;;;;;
83985;09/12/2003;0000;;23.4;;12.1;5.3;17.86;56;7.266667;
83985;09/12/2003;1200;4.2;;14.1;;;;;;
83985;10/12/2003;0000;;27.4;;13;8.9;20.58;68;6.6;
83985;10/12/2003;1200;0;;11.5;;;;;;
83985;11/12/2003;0000;;21.8;;0;7.5;20.52;93.25;1.1;
83985;11/12/2003;1200;39;;19.6;;;;;;
83985;12/12/2003;0000;;23.2;;12.6;1.6;17.94;66;2.866667;
83985;12/12/2003;1200;13.2;;14.5;;;;;;
83985;13/12/2003;0000;;23;;3.4;6.9;19.66;81.5;4.2;
83985;13/12/2003;1200;0.2;;15.5;;;;;;
83985;14/12/2003;0000;;25;;4.8;4.7;22.4;90.25;6.5;
83985;14/12/2003;1200;0;;19.6;;;;;;
83985;15/12/2003;0000;;25.8;;1.1;1.4;22.08;89.5;1.5;
83985;15/12/2003;1200;2.2;;20.2;;;;;;
83985;16/12/2003;0000;;20.4;;9.7;1.7;16.38;76.25;7.833333;
83985;16/12/2003;1200;0.3;;15.1;;;;;;
83985;17/12/2003;0000;;22.8;;12.9;5.5;16.9;61;2.333333;
83985;17/12/2003;1200;0;;10.5;;;;;;
83985;18/12/2003;0000;;25;;12.9;5.4;20.58;71;7.266667;
83985;18/12/2003;1200;0;;13.7;;;;;;
83985;19/12/2003;0000;;28.4;;10.6;6.8;23.48;82.25;6.133333;
83985;19/12/2003;1200;0;;19.4;;;;;;
83985;20/12/2003;0000;;27.2;;0;4.8;23.88;85;2.733333;
83985;20/12/2003;1200;0;;21.6;;;;;;
83985;21/12/2003;0000;;27.2;;11.1;1.8;23.04;87.5;2.6;
83985;21/12/2003;1200;0;;20.4;;;;;;
83985;22/12/2003;0000;;27;;0.9;4;20.8;79;4.066667;
83985;22/12/2003;1200;3.2;;18.2;;;;;;
83985;23/12/2003;0000;;24;;12.1;4.2;18.14;69.25;1.766667;
83985;23/12/2003;1200;0;;14.1;;;;;;
83985;24/12/2003;0000;;24.6;;10.4;4.8;19.78;69.75;7.833333;
83985;24/12/2003;1200;0;;11.5;;;;;;
83985;25/12/2003;0000;;25.8;;8.7;9;22.24;80.25;8.666667;
83985;25/12/2003;1200;0;;20.4;;;;;;
83985;26/12/2003;0000;;25.8;;11.1;8.2;22.56;78.25;10.666667;
83985;26/12/2003;1200;0;;20.4;;;;;;
83985;27/12/2003;0000;;28.2;;10.6;7.8;24.08;81.25;9.166667;
83985;27/12/2003;1200;0;;21;;;;;;
83985;28/12/2003;0000;;28;;2.5;5.8;22.76;77.75;5.3;
83985;28/12/2003;1200;0.4;;19.8;;;;;;
83985;29/12/2003;0000;;24;;13;5.2;17.46;63.75;3.166667;
83985;29/12/2003;1200;0.8;;12.5;;;;;;
83985;30/12/2003;0000;;26;;11.1;6;20.78;81.25;4.833333;
83985;30/12/2003;1200;0;;12.3;;;;;;
83985;31/12/2003;0000;;22.4;;8.5;3.8;18.02;74;6.066667;
83985;31/12/2003;1200;0;;16.1;;;;;;
83985;01/01/2004;0000;;22.6;;11.8;6.8;16.74;73;2.2;
83985;01/01/2004;1200;0;;12.1;;;;;;
83985;02/01/2004;0000;;24;;13.1;5;17.7;74;2.6;
83985;02/01/2004;1200;0;;10.7;;;;;;
83985;03/01/2004;0000;;26.6;;12.3;5.4;20.86;75.5;4.533333;
83985;03/01/2004;1200;0;;13.1;;;;;;
83985;04/01/2004;0000;;28.4;;11.4;7.1;23.2;78;7.5;
83985;04/01/2004;1200;0;;18.6;;;;;;
83985;05/01/2004;0000;;30.4;;9.4;7;24.52;80.5;3.966667;
83985;05/01/2004;1200;0;;19.8;;;;;;
83985;06/01/2004;0000;;31.6;;11.1;4.9;25.12;78.5;2.4;
83985;06/01/2004;1200;0;;21.2;;;;;;
83985;07/01/2004;0000;;30.6;;7.7;5.5;25.68;83;2.566667;
83985;07/01/2004;1200;0;;21.2;;;;;;
83985;08/01/2004;0000;;30;;3.7;4.2;25.4;87;4;
83985;08/01/2004;1200;0;;23;;;;;;
83985;09/01/2004;0000;;30;;9.2;4.8;24.84;83.5;5;
83985;09/01/2004;1200;0;;22.6;;;;;;
83985;10/01/2004;0000;;29;;6.9;5;24.56;81.75;4.9;
83985;10/01/2004;1200;0;;20.8;;;;;;
83985;11/01/2004;0000;;24.4;;0.9;4;21.52;93.25;3.166667;
83985;11/01/2004;1200;14.8;;20;;;;;;
83985;12/01/2004;0000;;25.6;;7.9;1.3;21.88;83.25;4.766667;
83985;12/01/2004;1200;22.8;;19.6;;;;;;
